lat,lon,date,species,fishing_hours
-32.0,-76.5,2021-06-01,Jurel,0.8
-32.0,-73.0,2021-06-01,Jurel,10.8
-32.0,-74.5,2022-06-01,Anchoveta,9.5
-32.0,-72.0,2023-10-01,Sardina Común,176.7
-32.0,-72.5,2024-11-01,Anchoveta,3.5
-32.0,-74.0,2021-06-01,Sardina Común,1.3
-32.0,-72.5,2023-04-01,Sardina Española,19.5
-32.0,-72.5,2020-07-01,Sardina Española,26.5
-32.0,-72.0,2022-04-01,Sardina Española,73.5
-32.0,-73.5,2021-06-01,Sardina Española,81.8
-32.0,-72.0,2020-05-01,Sardina Española,82.8
-32.0,-72.5,2021-05-01,Anchoveta,0.5
-32.0,-74.5,2019-07-01,Sardina Española,4.5
-32.0,-72.0,2020-01-01,Jurel,4.8
-32.0,-72.5,2019-03-01,Jurel,0.5
-32.0,-72.0,2020-09-01,Jurel,12.9
-32.0,-72.0,2024-10-01,Anchoveta,80.3
-32.0,-72.0,2019-03-01,Jurel,208.4
-32.0,-72.0,2022-11-01,Sardina Común,19.5
-32.0,-73.0,2021-06-01,Sardina Española,114.8
-32.0,-72.0,2020-10-01,Jurel,98.8
-32.0,-77.0,2020-08-01,Anchoveta,2.3
-32.0,-76.0,2021-07-01,Jurel,0.3
-32.0,-73.5,2024-05-01,Sardina Común,22.0
-32.0,-72.0,2022-04-01,Sardina Común,73.5
-32.0,-74.5,2021-06-01,Sardina Común,22.0
-32.0,-74.5,2021-06-01,Anchoveta,22.0
-32.0,-72.0,2019-10-01,Jurel,110.8
-32.0,-72.0,2024-08-01,Anchoveta,4.5
-32.0,-73.0,2021-06-01,Sardina Común,25.4
-32.0,-72.5,2023-05-01,Anchoveta,120.3
-32.0,-72.0,2024-10-01,Sardina Común,80.3
-32.0,-72.0,2023-02-01,Sardina Española,172.3
-32.0,-73.0,2024-05-01,Jurel,9.3
-32.0,-72.5,2020-07-01,Jurel,267.5
-32.0,-72.5,2023-10-01,Anchoveta,5.0
-32.0,-72.0,2024-09-01,Jurel,140.3
-32.0,-72.0,2020-09-01,Anchoveta,12.9
-32.0,-73.0,2022-05-01,Sardina Común,6.4
-32.0,-73.0,2022-06-01,Sardina Común,4.5
-32.0,-72.5,2020-06-01,Sardina Común,333.0
-32.0,-72.0,2022-04-01,Jurel,105.3
-32.0,-72.0,2021-08-01,Sardina Española,31.0
-32.0,-72.5,2023-10-01,Sardina Española,5.0
-32.0,-73.5,2019-07-01,Anchoveta,27.8
-32.0,-73.5,2020-07-01,Anchoveta,0.5
-32.0,-75.5,2023-05-01,Anchoveta,0.5
-32.0,-77.0,2020-08-01,Sardina Común,2.3
-32.0,-72.0,2023-06-01,Jurel,0.3
-32.0,-72.0,2021-09-01,Anchoveta,47.0
-32.0,-72.0,2021-07-01,Jurel,14.0
-32.0,-72.0,2022-06-01,Sardina Española,504.0
-32.0,-72.0,2019-03-01,Sardina Española,109.5
-32.0,-72.0,2022-06-01,Anchoveta,212.2
-32.0,-73.0,2023-06-01,Sardina Común,1.3
-32.0,-73.5,2020-05-01,Jurel,9.5
-32.0,-72.0,2023-05-01,Anchoveta,84.8
-32.0,-72.5,2024-11-01,Jurel,3.5
-32.0,-73.0,2022-05-01,Sardina Española,96.3
-32.0,-72.0,2024-11-01,Anchoveta,5.3
-32.0,-72.0,2023-02-01,Jurel,119.5
-32.0,-74.5,2020-07-01,Jurel,58.3
-32.0,-72.0,2019-07-01,Jurel,336.8
-32.0,-77.0,2021-06-01,Jurel,22.1
-32.0,-72.0,2019-09-01,Sardina Española,0.3
-32.0,-72.0,2019-03-01,Anchoveta,14.1
-32.0,-73.5,2022-06-01,Anchoveta,18.5
-32.0,-72.0,2022-07-01,Sardina Común,2.5
-32.0,-74.0,2024-06-01,Sardina Común,24.5
-32.0,-74.5,2024-06-01,Sardina Española,6.3
-32.0,-74.5,2022-06-01,Sardina Común,9.5
-32.0,-72.0,2021-11-01,Jurel,38.8
-32.0,-73.5,2019-07-01,Sardina Española,27.3
-32.0,-73.5,2021-06-01,Anchoveta,71.8
-32.0,-72.5,2023-04-01,Sardina Común,31.3
-32.0,-73.0,2022-06-01,Anchoveta,4.5
-32.0,-72.0,2023-03-01,Jurel,175.3
-32.0,-72.0,2023-02-01,Anchoveta,119.5
-32.0,-72.0,2024-12-01,Jurel,70.5
-32.0,-72.5,2023-06-01,Sardina Común,230.0
-32.0,-73.5,2020-05-01,Sardina Común,36.5
-32.0,-73.0,2020-06-01,Sardina Española,13.5
-32.0,-73.5,2022-06-01,Sardina Española,5.3
-32.0,-72.0,2020-11-01,Jurel,98.0
-32.0,-73.0,2019-06-01,Anchoveta,3.3
-32.0,-72.0,2019-11-01,Anchoveta,247.8
-32.0,-72.0,2020-03-01,Jurel,471.0
-32.0,-73.0,2021-05-01,Jurel,26.8
-32.0,-72.0,2021-09-01,Jurel,47.0
-32.0,-72.5,2021-06-01,Jurel,5.8
-32.0,-72.0,2021-08-01,Jurel,210.0
-32.0,-73.5,2022-06-01,Sardina Común,18.5
-32.0,-72.0,2022-08-01,Sardina Común,88.0
-32.0,-77.0,2021-06-01,Anchoveta,22.1
-32.0,-73.5,2024-05-01,Sardina Española,1.3
-32.0,-73.0,2023-05-01,Sardina Española,16.5
-32.0,-73.0,2024-06-01,Sardina Común,7.5
-32.0,-74.5,2021-06-01,Sardina Española,3.5
-32.0,-76.5,2021-07-01,Jurel,8.0
-32.0,-76.0,2021-07-01,Sardina Española,0.3
-32.0,-74.0,2019-07-01,Jurel,3.3
-32.0,-74.0,2024-06-01,Jurel,24.5
-32.0,-72.5,2021-04-01,Sardina Española,21.5
-32.0,-72.0,2019-10-01,Sardina Común,110.8
-32.0,-72.5,2021-05-01,Jurel,0.5
-32.0,-76.0,2021-07-01,Anchoveta,0.3
-32.0,-73.5,2023-06-01,Jurel,29.3
-32.0,-72.0,2020-02-01,Sardina Española,3.0
-32.0,-72.0,2019-10-01,Anchoveta,110.8
-32.0,-72.5,2023-05-01,Sardina Española,124.5
-32.0,-75.0,2023-05-01,Jurel,9.5
-32.0,-72.0,2021-11-01,Sardina Común,38.8
-32.0,-72.0,2020-03-01,Sardina Común,357.3
-32.0,-72.0,2022-10-01,Jurel,169.3
-32.0,-72.0,2019-04-01,Sardina Común,69.5
-32.0,-73.0,2021-05-01,Anchoveta,16.0
-32.0,-72.0,2021-04-01,Sardina Común,217.3
-32.0,-73.5,2022-05-01,Sardina Común,6.5
-32.0,-72.0,2023-10-01,Jurel,185.1
-32.0,-73.0,2020-07-01,Sardina Española,7.0
-32.0,-72.5,2024-11-01,Sardina Española,3.5
-32.0,-74.0,2020-07-01,Sardina Común,39.0
-32.0,-72.0,2023-06-01,Anchoveta,0.3
-32.0,-72.0,2022-08-01,Jurel,88.0
-32.0,-72.0,2022-03-01,Jurel,213.2
-32.0,-73.0,2023-06-01,Jurel,1.3
-32.0,-72.0,2020-06-01,Sardina Española,728.0
-32.0,-74.0,2024-05-01,Sardina Española,17.8
-32.0,-72.5,2019-03-01,Anchoveta,0.5
-32.0,-72.5,2022-06-01,Jurel,46.0
-32.0,-74.0,2024-06-01,Sardina Española,12.8
-32.0,-72.5,2023-05-01,Jurel,89.3
-32.0,-72.0,2019-02-01,Sardina Común,24.2
-32.0,-72.0,2024-02-01,Jurel,234.5
-32.0,-74.0,2021-06-01,Jurel,1.3
-32.0,-73.5,2019-07-01,Sardina Común,27.8
-32.0,-75.0,2023-05-01,Sardina Común,31.5
-32.0,-72.5,2023-04-01,Anchoveta,31.3
-32.0,-73.0,2023-05-01,Anchoveta,20.3
-32.0,-72.0,2022-05-01,Jurel,457.4
-32.0,-72.0,2024-10-01,Jurel,80.3
-32.0,-72.0,2019-11-01,Jurel,247.8
-32.0,-72.0,2023-10-01,Sardina Española,147.3
-32.0,-72.0,2019-05-01,Sardina Común,84.3
-32.0,-72.0,2019-10-01,Sardina Española,197.8
-32.0,-72.0,2024-11-01,Jurel,5.3
-32.0,-76.0,2022-06-01,Jurel,0.5
-32.0,-76.5,2021-06-01,Anchoveta,0.8
-32.0,-72.5,2021-06-01,Sardina Española,5.8
-32.0,-73.5,2022-05-01,Jurel,6.5
-32.0,-72.0,2021-06-01,Sardina Común,9.8
-32.0,-73.5,2024-05-01,Anchoveta,22.0
-32.0,-73.5,2020-07-01,Jurel,0.5
-32.0,-73.0,2023-04-01,Anchoveta,29.3
-32.0,-72.0,2019-12-01,Sardina Española,43.0
-32.0,-72.0,2020-03-01,Anchoveta,357.3
-32.0,-72.0,2020-04-01,Sardina Común,35.3
-32.0,-73.5,2019-06-01,Anchoveta,31.1
-32.0,-72.5,2023-02-01,Anchoveta,36.8
-32.0,-74.0,2022-06-01,Sardina Común,80.0
-32.0,-72.0,2019-09-01,Anchoveta,3.0
-32.0,-74.5,2019-07-01,Anchoveta,30.0
-32.0,-74.0,2019-07-01,Sardina Común,3.3
-32.0,-72.5,2023-05-01,Sardina Común,120.3
-32.0,-72.0,2024-09-01,Anchoveta,140.3
-32.0,-74.5,2022-06-01,Jurel,4.8
-32.0,-75.5,2023-05-01,Sardina Española,0.5
-32.0,-72.0,2020-02-01,Anchoveta,75.3
-32.0,-72.0,2019-02-01,Anchoveta,24.2
-32.0,-72.0,2022-03-01,Anchoveta,213.2
-32.0,-72.0,2022-11-01,Anchoveta,19.5
-32.0,-73.0,2024-06-01,Anchoveta,7.5
-32.0,-72.0,2019-11-01,Sardina Común,247.8
-32.0,-72.5,2022-05-01,Anchoveta,1035.0
-32.0,-72.0,2023-06-01,Sardina Común,0.3
-32.0,-72.0,2020-04-01,Jurel,35.3
-32.0,-73.5,2019-06-01,Jurel,31.1
-32.0,-72.0,2024-08-01,Sardina Común,0.8
-32.0,-72.0,2023-06-01,Sardina Española,7.5
-32.0,-72.0,2022-07-01,Jurel,8.0
-32.0,-72.5,2023-10-01,Sardina Común,5.0
-32.0,-77.0,2020-08-01,Sardina Española,2.3
-32.0,-72.0,2019-12-01,Sardina Común,41.5
-32.0,-72.0,2020-03-01,Sardina Española,127.5
-32.0,-72.5,2022-05-01,Sardina Española,434.0
-32.0,-73.0,2019-06-01,Sardina Española,3.3
-32.0,-73.5,2023-06-01,Sardina Común,29.3
-32.0,-74.0,2024-05-01,Sardina Común,12.0
-32.0,-73.0,2019-06-01,Jurel,3.3
-32.0,-72.0,2021-04-01,Anchoveta,217.3
-32.0,-72.0,2021-06-01,Anchoveta,9.8
-32.0,-73.0,2021-05-01,Sardina Española,16.5
-32.0,-72.0,2021-11-01,Sardina Española,99.0
-32.0,-72.0,2020-06-01,Sardina Común,735.0
-32.0,-72.0,2023-11-01,Anchoveta,159.4
-32.0,-72.0,2019-07-01,Sardina Común,89.5
-32.0,-72.0,2020-07-01,Sardina Común,204.0
-32.0,-73.5,2021-06-01,Jurel,23.0
-32.0,-72.0,2020-05-01,Sardina Común,417.0
-32.0,-72.0,2023-05-01,Jurel,18.3
-32.0,-74.5,2021-06-01,Jurel,22.0
-32.0,-72.0,2020-06-01,Jurel,722.5
-32.0,-74.0,2019-06-01,Anchoveta,22.1
-32.0,-72.0,2024-11-01,Sardina Española,4.3
-32.0,-72.0,2022-12-01,Sardina Común,63.7
-32.0,-72.0,2023-11-01,Jurel,211.8
-32.0,-72.0,2021-10-01,Jurel,254.3
-32.0,-74.5,2019-06-01,Sardina Española,17.3
-32.0,-72.0,2020-06-01,Anchoveta,735.0
-32.0,-73.5,2019-06-01,Sardina Común,31.1
-32.0,-74.0,2022-06-01,Jurel,40.0
-32.0,-72.0,2021-07-01,Anchoveta,2.5
-32.0,-72.5,2022-04-01,Jurel,272.0
-32.0,-73.5,2024-05-01,Jurel,22.0
-32.0,-72.0,2024-03-01,Sardina Común,223.5
-32.0,-72.0,2024-02-01,Anchoveta,234.5
-32.0,-72.5,2022-08-01,Sardina Común,1.8
-32.0,-73.5,2020-05-01,Sardina Española,9.5
-32.0,-73.5,2019-07-01,Jurel,27.8
-32.0,-72.0,2022-04-01,Anchoveta,73.5
-32.0,-72.5,2024-05-01,Jurel,3.5
-32.0,-72.5,2020-05-01,Sardina Común,13.5
-32.0,-72.0,2021-04-01,Jurel,217.3
-32.0,-72.0,2019-02-01,Sardina Española,24.7
-32.0,-73.0,2020-05-01,Anchoveta,12.0
-32.0,-72.5,2022-08-01,Anchoveta,1.8
-32.0,-72.0,2020-07-01,Jurel,249.8
-32.0,-73.0,2023-04-01,Jurel,29.3
-32.0,-72.0,2021-10-01,Sardina Común,254.3
-32.0,-72.0,2021-09-01,Sardina Española,7.5
-32.0,-73.5,2020-05-01,Anchoveta,36.5
-32.0,-72.0,2024-02-01,Sardina Española,285.5
-32.0,-72.5,2022-06-01,Sardina Común,86.8
-32.0,-72.0,2019-08-01,Sardina Española,4.4
-32.0,-72.0,2022-09-01,Sardina Común,83.3
-32.0,-72.0,2020-02-01,Sardina Común,75.3
-32.0,-73.0,2023-06-01,Anchoveta,1.3
-32.0,-72.0,2019-11-01,Sardina Española,19.0
-32.0,-74.5,2019-07-01,Sardina Común,30.0
-32.0,-72.5,2022-05-01,Jurel,918.0
-32.0,-72.0,2019-05-01,Anchoveta,84.3
-32.0,-72.0,2024-08-01,Jurel,4.5
-32.0,-72.0,2019-08-01,Jurel,110.5
-32.0,-72.5,2019-03-01,Sardina Común,0.5
-32.0,-72.5,2022-09-01,Anchoveta,1.0
-32.0,-72.0,2020-05-01,Jurel,553.0
-32.0,-72.0,2022-03-01,Sardina Común,213.2
-32.0,-72.5,2024-11-01,Sardina Común,3.5
-32.0,-72.5,2022-05-01,Sardina Común,1035.0
-32.0,-72.5,2023-04-01,Jurel,31.3
-32.0,-74.0,2024-06-01,Anchoveta,24.5
-32.0,-72.0,2022-07-01,Sardina Española,6.0
-32.0,-74.5,2024-06-01,Sardina Común,9.5
-32.0,-74.5,2020-07-01,Sardina Española,27.0
-32.0,-76.5,2021-07-01,Sardina Común,8.0
-32.0,-73.5,2020-06-01,Sardina Española,10.8
-32.0,-72.5,2020-06-01,Jurel,270.0
-32.0,-72.0,2020-05-01,Anchoveta,417.0
-32.0,-72.0,2020-02-01,Jurel,75.3
-32.0,-72.0,2023-05-01,Sardina Española,31.8
-32.0,-72.5,2020-06-01,Sardina Española,358.3
-32.0,-74.0,2020-05-01,Sardina Española,26.5
-32.0,-74.0,2023-06-01,Sardina Común,22.3
-32.0,-73.5,2023-06-01,Anchoveta,29.3
-32.0,-72.0,2022-10-01,Sardina Española,146.8
-32.0,-72.5,2023-06-01,Jurel,235.3
-32.0,-73.0,2019-07-01,Jurel,4.8
-32.0,-72.0,2024-02-01,Sardina Común,234.5
-32.0,-73.0,2022-05-01,Jurel,6.4
-32.0,-72.5,2023-02-01,Sardina Común,36.8
-32.0,-72.5,2020-05-01,Anchoveta,13.5
-32.0,-72.0,2024-03-01,Jurel,223.5
-32.0,-72.0,2023-11-01,Sardina Común,159.4
-32.0,-72.0,2021-06-01,Jurel,57.8
-32.0,-72.0,2024-03-01,Sardina Española,88.0
-32.0,-72.5,2022-09-01,Sardina Común,1.0
-32.0,-72.0,2022-05-01,Sardina Española,611.8
-32.0,-74.0,2022-06-01,Sardina Española,156.5
-32.0,-74.0,2020-07-01,Sardina Española,20.3
-32.0,-74.5,2020-07-01,Sardina Común,58.3
-32.0,-73.0,2021-05-01,Sardina Común,16.0
-32.0,-72.5,2022-09-01,Jurel,1.0
-32.0,-76.0,2020-09-01,Sardina Común,6.3
-32.0,-73.0,2020-07-01,Anchoveta,14.0
-32.0,-74.5,2020-07-01,Anchoveta,58.3
-32.0,-72.0,2024-03-01,Anchoveta,223.5
-32.0,-73.5,2022-06-01,Jurel,10.8
-32.0,-72.0,2022-05-01,Anchoveta,532.9
-32.0,-72.0,2023-03-01,Sardina Española,175.3
-32.0,-75.5,2023-05-01,Sardina Común,0.5
-32.0,-72.5,2022-04-01,Sardina Común,133.5
-32.0,-72.5,2021-04-01,Anchoveta,21.5
-32.0,-74.0,2023-06-01,Jurel,22.3
-32.0,-75.0,2019-06-01,Jurel,1.3
-32.0,-72.0,2022-08-01,Sardina Española,130.5
-32.0,-72.0,2024-12-01,Sardina Española,70.5
-32.0,-72.5,2022-06-01,Anchoveta,86.8
-32.0,-72.5,2023-02-01,Jurel,36.8
-32.0,-74.0,2019-07-01,Anchoveta,3.3
-32.0,-72.5,2021-04-01,Sardina Común,21.5
-32.0,-73.0,2024-06-01,Sardina Española,14.8
-32.0,-74.0,2021-06-01,Sardina Española,1.3
-32.0,-72.0,2020-09-01,Sardina Española,0.8
-32.0,-75.0,2023-05-01,Sardina Española,74.5
-32.0,-72.5,2022-08-01,Jurel,1.8
-32.0,-73.0,2023-04-01,Sardina Común,29.3
-32.0,-73.0,2019-07-01,Sardina Común,4.8
-32.0,-72.0,2021-10-01,Anchoveta,254.3
-32.0,-72.0,2024-09-01,Sardina Común,140.3
-32.0,-73.0,2020-05-01,Sardina Común,12.0
-32.0,-72.0,2022-10-01,Sardina Común,146.8
-32.0,-72.0,2019-09-01,Jurel,3.0
-32.0,-72.0,2019-07-01,Anchoveta,89.5
-32.0,-73.0,2023-05-01,Jurel,11.0
-32.0,-74.0,2024-05-01,Anchoveta,12.0
-32.0,-72.5,2021-06-01,Anchoveta,5.8
-32.0,-72.0,2023-05-01,Sardina Común,84.8
-32.0,-76.5,2021-07-01,Anchoveta,8.0
-32.0,-73.0,2022-05-01,Anchoveta,6.4
-32.0,-74.0,2021-06-01,Anchoveta,1.3
-32.0,-72.5,2021-05-01,Sardina Común,0.5
-32.0,-72.0,2022-06-01,Sardina Común,212.2
-32.0,-73.0,2023-05-01,Sardina Común,20.3
-32.0,-72.0,2020-04-01,Anchoveta,35.3
-32.0,-72.0,2022-03-01,Sardina Española,281.5
-32.0,-74.0,2019-06-01,Sardina Española,2.6
-32.0,-74.5,2019-07-01,Jurel,28.5
-32.0,-74.0,2020-07-01,Anchoveta,39.0
-32.0,-72.0,2022-09-01,Anchoveta,83.3
-32.0,-72.5,2022-03-01,Sardina Española,20.0
-32.0,-73.5,2022-05-01,Anchoveta,6.5
-32.0,-72.5,2023-06-01,Anchoveta,230.0
-32.0,-74.0,2019-06-01,Jurel,22.1
-32.0,-74.0,2020-07-01,Jurel,39.0
-32.0,-72.0,2022-10-01,Anchoveta,146.8
-32.0,-73.0,2021-06-01,Anchoveta,25.4
-32.0,-72.0,2022-09-01,Sardina Española,87.5
-32.0,-72.0,2023-02-01,Sardina Común,119.5
-32.0,-72.0,2021-07-01,Sardina Común,2.5
-32.0,-73.5,2021-06-01,Sardina Común,71.8
-32.0,-72.0,2019-04-01,Sardina Española,201.5
-32.0,-72.0,2019-02-01,Jurel,182.2
-32.0,-74.5,2024-06-01,Anchoveta,9.5
-32.0,-72.0,2022-06-01,Jurel,100.4
-32.0,-74.5,2024-06-01,Jurel,9.5
-32.0,-74.0,2019-06-01,Sardina Común,22.1
-32.0,-72.5,2020-06-01,Anchoveta,333.0
-32.0,-75.0,2023-05-01,Anchoveta,31.5
-32.0,-72.0,2019-05-01,Jurel,145.5
-32.0,-72.0,2019-03-01,Sardina Común,14.1
-32.0,-72.0,2022-12-01,Jurel,87.1
-32.0,-72.0,2023-03-01,Sardina Común,175.3
-32.0,-72.0,2021-09-01,Sardina Común,47.0
-32.0,-72.0,2020-07-01,Anchoveta,204.0
